place,text,total_reviews,2024_visitors
독립기념관,독립기념관 구경전 아이가 우동 한그릇을 엄청 잘먹었어요~ 낙지덮밮도 맛있었답니다,7595,1790729
독립기념관,굿,7595,1790729
독립기념관,"주말에 휴양림 방문 전에 아이들과 독립기념관을 다녀왔습니다. 비가 오긴 했지만 사람이 없어서 한적하고, 전시공간고 크고 많아서 다 구경을 못했어요. 하지만 아이들이 무척 좋아했습니다.",7595,1790729
독립기념관,멋진곳입니다,7595,1790729
독립기념관,오랜만에 방문한 독립기념관! 아주 넓고 주차도 편하고 주차료도 저렴하다 화장실과 수유실이 여러곳에 있어 아기 데리고 가기에도 아주 좋다 전시관도 1-7관이 있는데 엄청 넓고 볼게 많아서 다 돌진 못했지만 다음엔 하루 잡고 와서 다보고 가야겠다 아주 유익한 하루였다,7595,1790729
독립기념관,독립기념관 연못에는 엄청 큰 비단잉어들이 많아서 아이들과 함께 먹이즈기가 재미나요,7595,1790729
독립기념관,2025 천안 K-컬처 박람회 2025 천안 K-컬처 박람회 다녀왔네요~ 아이들 체험 부스도 많고~ 사람도 많네요~ 천안에 이런 축제가 많이 생겨서~ 좋은 것 같아요~^^ #2025 천안 K-컬처 박람회 #독립기념관 #천안가볼만한곳,7595,1790729
독립기념관,독립기념관에서 펼처지는 k_컬처박람회 구경과 체험하면서 유익한 여행이었어요,7595,1790729
독립기념관,넓고 멋진 곳이에요,7595,1790729
독립기념관,K컬처박람회를 하고 있어 사람 많음. 박람회기간동안 주차비무료. 무료 한복대여도 하고 있음. 주차는 힘들수 있음.,7595,1790729
독립기념관,태극기가 많이 휘날리는 것을 보고 싶어서 방문한거였는데 k-컬쳐박람회릉 같이하고 있어서 더욱 잘 즐기게 되었네요.,7595,1790729
독립기념관,"독립기념관...이 맞나~? 나이가 나이인지라...초등학교라 쓰고 국민학교 세대인. 일제시대의 독립을 기념하기 위해 만든 기념관으로 알고 있는데... 어릴적 기억엔 아주 매운 맛의 기념관이였었던, 하지만 지금은 그냥 그저 그런 기념관으로 전락한 듯. 관장 나오라 그래~!!! 제대로 청산 못한 일제 잔재. 8.15 광복절 진정한 해방도 아니었고 몇달후엔 지독한 분열. 그리고 바로 이어서 동족상잔의 비극이 일어나지요. 가장 중요한 한국현대사. 하지만, 제대로 가르치지도 않고 제대로 발굴도 하지 않았습니다. 독립군 토벌하던 대통령. 그리고 그 딸이 대통령이 되어 광복절 행사에 서는 나라. 친일파들은 청산되지 않고 아직도 떵떵거리면서 삽니다. 독립운동 선열들에게 면목이 없습니다.",7595,1790729
독립기념관,생각보다 맛이 없다 ㅜㅜ,7595,1790729
독립기념관,작년에 이어 K컬처 박람회가 열린 독립기념관에 방문했어요~ 다양한 볼거리와 먹거리가 준비가 되어있고 여러가지 프로그램도 참여할 수 있네요! 행사 기간에는 주차가 어렵지만 아이와 다시 방문하고 싶어요😊,7595,1790729
독립기념관,케이컬처 기대되요!,7595,1790729
독립기념관,7관까지 있는데 엄청 넓어요! 구석기시대부터 현대사까지 다 알 수 있고 설명도 자세하고 볼거리도 많아서 좋아요 대신 너무 넓어서 각오하고 가야해요 중간중간 의자가 많아서 쉬면서 잘 볼 수 있어요 하루 날잡고 가는거 추천해요 깔끔하고 볼거리도 많고 역사 공부도 하고 의미 있는 시간이었습니다!,7595,1790729
독립기념관,좋은것같아요,7595,1790729
독립기념관,독립기념관 너무 좋네요 . 쾌작하고 편의시설 잘되어있고 방문객들을 위한 👍 기념품도 굿,7595,1790729
독립기념관,ㅇㄴㄷㄱㅇㅂㅂㄷㄴㄷㅇㄴㅈㄱ,7595,1790729
독립기념관,산책하기도 좋고 전시실도 구성이 알차요~💕,7595,1790729
독립기념관,유익하게 시간을 보냈어요.,7595,1790729
독립기념관,천안 독립기념관 넓고 좋네요!,7595,1790729
독립기념관,아이가 있는 가족이라면 자주 방문하면 좋아요!! 매우 만족합니다!! 👍🇰🇷💯,7595,1790729
독립기념관,독립기념관에서 태극 열차도 타고 4d영화도 보며 좋은 시간 보냈습니다. 곧 열릴 k컬처 행사 준비로 독립기념관은 분주해 보였어요. k컬처도 기대되네요.,7595,1790729
독립기념관,"천안 독립기념관은 단순한 전시 공간을 넘어, 우리 민족의 자주와 독립을 위한 투쟁의 역사를 생생하게 체험할 수 있는 교육의 장이었습니다. 7개의 상설 전시관은 선사시대부터 일제강점기, 광복에 이르기까지의 역사를 체계적으로 구성하여 관람객에게 깊은 인상을 남깁니다. 특히 제3전시관 '나라지키기'에서는 안중근 의사와 안창호 선생 등 애국선열들의 활동이 자세히 소개되어 있어 감동적이었습니다. 제7전시관 '함께하는 독립운동'은 체험형 전시로, 관람객이 직접 독립운동가가 되어보는 특별한 경험을 제공합니다. 또한, 겨레의 집과 겨레의 탑 등 야외 조형물은 독립운동의 정신을 상징적으로 표현하고 있어 인상 깊었습니다. 아이들과 함께 방문하기에 훌륭한 장소로, 역사 교육과 가족 나들이를 동시에 즐길 수 있는 곳입니다.",7595,1790729
독립기념관,독립기념관 전시구성이 다양하고 잘되어있어요,7595,1790729
독립기념관,독립기념관 몇번 방문하였었지만 이렇게 큰지 이번에 새삼 느꼈습니다 안으로 더 들어가면 볼거 많아여,7595,1790729
독립기념관,주차공간이 놃어서 좋앙ㅎ,7595,1790729
독립기념관,전시관 관리가 굉장히 잘 되어있고 넓은 장소에서 아이들 놀기가 좋네요. 또 다시 방문하고 싶어요.,7595,1790729
독립기념관,굿,7595,1790729
독립기념관,볼거리가 많아요. 주차장 넓어 편하고 아이들과 함께 가기 좋은곳이예요,7595,1790729
독립기념관,국수 양은 많아요 돈까스는 그닥,7595,1790729
독립기념관,ㅡ,7595,1790729
독립기념관,가족 나들이 하기 좋아요,7595,1790729
독립기념관,가끔 와요,7595,1790729
독립기념관,"우리나라의 역사를 살펴볼 수 있는 장소예요 유물,미디어아트,동상등 전시 종류도 다양하고 내용도 훌륭해요",7595,1790729
독립기념관,좋아요,7595,1790729
독립기념관,입장료가 따로 없고 주차비용이 합리적이라서 좋았어요. 역사 전반에 대해 알기쉽게 되어 있고 특히 독립운동의 역사와 가치에 대해 깊이 생각해 볼 수 있는 시간이 되어 의미 있었어요,7595,1790729
독립기념관,한 번은 방문해서 들러보기 바라는 곳. 계절마다 바뀌는 풍경도 즐기고 독립 기념관 관람하면서 뜻깊은 시간 보내기 좋은 곳. 교통이 조금 더 편리해져서 더 많은 사람들이 자주 찾는 곳이 되었으면 합니다.,7595,1790729
독립기념관,가족들과 나들이하기 좋은 장소예요 :),7595,1790729
독립기념관,주차장도 넓고 2천원이면 주차하고 관람할 수 있어서 좋아요!!,7595,1790729
독립기념관,"날씨 좋은 날 방문해서 꽃구경도 겸사겸사 하고 독립기념관 전시관도 잘 봤어요. 1관부터 6관까지 동선이 잘 짜여져 있고 특별관, 특별 상영관도 있더라구요 에어컨, 공기청정기, 중간에 물 마시는곳까지 잘 만들어 놓았습니다. 아이들과 오기도 좋을거 같아요! 알찬 내용에 구경 잘 하고 갑니다.",7595,1790729
독립기념관,나들이 하기 좋아요~,7595,1790729
독립기념관,좋아요 좋아요 좋아요,7595,1790729
독립기념관,독립기념관 이용할때 좋아요~,7595,1790729
독립기념관,넓고 잘 정리된 독립기념관을 둘러보고나니 자랑스럽고 애국심이 더 올라오네요. 너른 공간에서 아이들과 놀기만해도 좋을거같아요,7595,1790729
독립기념관,천안의 너른들판을지나면 마음속깊은곳을두드리는 고요한 울림 바로 독립기념관🥰잊지말아야할 이름없는용기 들이 숨쉬는 역사의숨결이 깃든 기억의성소입니다👍입구를지나 마주하는 겨레의탑👍 찬란하지 않았지만 뜨거웠던 무기없이 몸과뜻으로 나라를 지킨 사람들의 마음이 이곳에 살아있습니다 누군가의 피와눈물 그리고 굴복하지않았던 그들의 의지 주말에 오기를 잘한것같아요ㆍ볼거리도많고 역사적인것도보고 체험하고 자연과어우러져 아이와 함께하기 넘 좋은곳입니다🥰🥰🥰,7595,1790729
독립기념관,매우 넓고 놀이시설도 있어요,7595,1790729
독립기념관,역사의 흐름에 따라 전시관이 쭉 이어져 있어요. 너무 유익한 곳이에요. 입장료 무료!,7595,1790729
독립기념관,굿,7595,1790729
독립기념관,😁,7595,1790729
독립기념관,넘 좋은 시간 이었어요^^,7595,1790729
독립기념관,산책하기 좋아요,7595,1790729
독립기념관,좋아요,7595,1790729
독립기념관,유익하고 좋았습니다!!,7595,1790729
독립기념관,열차 타고 한 바퀴 돌 수도 있고 열차는 1번 타는데 1000원 왕복 1500 원씩입니다. 관람료도 없고 주차장도 엄청 넓고 곳곳에 화장실도 있어서 편리해요 전시관도 안에 넓어서 잘 되어 있어요 이제껏 가본 기념관 중 최고입니다. 또 올 생각입니다.,7595,1790729
독립기념관,굳~,7595,1790729
독립기념관,국수좋아해서 이용했어요 맛잇었어요 대신 좀 아쉽다면.. 상도 좀 더럽규.. 좀 많이 위생적으로는 별로였어요,7595,1790729
독립기념관,전시관도 많고 넓고 시설이 참 좋네요,7595,1790729
독립기념관,처음갔는데 너무너무 좋았어요,7595,1790729
독립기념관,"어른이 가기에도, 아이들과 가기에도 좋은 곳입니다. 설명도 잘 되어있고 관별로 전시 구성도 잘 되어있어요. 체험이나 실물재현 전시도 잘 되어있어서 지루하지 않게 볼수 있습니다. 의미도 있고 재미도 있는 곳입니다. 전시관 이외에도 독립기념관 현판 보이는곳에서 좌측으로 5분거리에 조선총독부 철거 부재 전시가 되어있으니 거기도 들러보시면 좋을것 같아요.",7595,1790729
독립기념관,좋아요,7595,1790729
독립기념관,정말 넓은 장소에 잘 되어있어요. 일제강점기의 설명에 비해 독립운동과 광복이후의 내용이 너무 빈약한게 아쉽습니다.,7595,1790729
독립기념관,정말 잘 꾸며진 시설이라 맘에 들어요! 전시구경하기에도 좋고 산책하기에도 좋아요.,7595,1790729
독립기념관,독립기념관에 와서 국수나무에서 국치정식과 소고기낙지덮밥을 먹어보았어요~ 3.1절을 기념으로 와서 야외공연도 보고 맛있는 식사도 할 수 있어 좋아서요~,7595,1790729
독립기념관,만족합니다 만족합니다 만족합니다 만족합니다 만족합니다,7595,1790729
독립기념관,오전에 많은 방문객으로 주차시간이 길었지만~ 입장 후 부터는 많은 사람에 비해서 넓어서 다니기 괜찮았어요~! 행사도 많고~ 즐겁고 유익한 시간 이었습니다~!,7595,1790729
독립기념관,행사도 함께라 넘. 좋은 시간 보냈습니다,7595,1790729
독립기념관,좋아요 ㅎ ㅎ 블랙이글수도 봄,7595,1790729
독립기념관,3.1절 행사로 에어쇼도 보고 너무 즐거웠어요~,7595,1790729
독립기념관,주차요금은 2천원인데.. 하이브리드는 감면되서 1천원입니다. 둘러보고 불티나 후라이드랑 성성이편한 모하 들렀습니다.,7595,1790729
독립기념관,아이들과 다녀오길 잘했습니다,7595,1790729
독립기념관,곧 삼일절이라 미리 아이들과 독립기념관 체험관 방문해 봤어요. 다양한 체험들 즐기며 독립운동가들의 대단함을 다시한번 느낄 수 있는 시간이었습니다. 3월 1일 겨레의 함성 행사가 있다고 하니 관심 있으신분들 방문해 보세요.,7595,1790729
독립기념관,좋아요,7595,1790729
독립기념관,좋아요~~~~~~~좋아,7595,1790729
독립기념관,주차하기 편하고 전시가 재밌어요 본관까지 걸어가는건 넘 멀어요,7595,1790729
독립기념관,"어릴때 방문해서 충격 받을만큼 일제의 만행이 심하다는 것을 기억하고 있었는데 뭔가 많이 이상하다. 독립기념관에 없어도 될 전시물인, 신석기~조선 후기 까지의 내용은 왜 이곳에 있나 싶었고 내가 기억하던 일제 만행. 잔인한 고문이나 독립군들을 괴롭히던 사실적인 수 많은 자료들은 어디에 간거냐!! 독립기념관이 우리나라 역사를 전시관 마다 가볍게 펼쳐놓은 느낌이라, 이건 아니다 싶은 생각은 떨칠 수 없었다. 예전의 피흘려 싸운 독립군들의 독립기념관은 어디가고 나들이 왔다 갈것 같은 독립기념관만 있었다.",7595,1790729
독립기념관,역시나 독립기념관 좋아요ㅎ,7595,1790729
독립기념관,오늘 결혼식이 있어서 간김에 독립기념관 갔다와서 오늘 너무 좋았어요,7595,1790729
독립기념관,굿,7595,1790729
독립기념관,가볍게 둘러보고자 갔는데 너무 알차고 유익하게 구성돼있어서 전 관을 다 둘러보고 왔네요. 천안오면 꼭 와보세요~,7595,1790729
독립기념관,한국인이라면 꼭 방문해야할 곳 자주독립의 대한민국을 일궈내신 선조들의 희생을 가슴 깊이 체험할 수 있는 곳입니다. 단순 설명식의 역사 강의보다 직접 체험을 통하여 한국사를 배울 수 있기 때문에 더욱 기억에 남고 대한민국의 가슴 아픈 역사들을 조금이나마 더 공감할 수 있었습니다. 아이와 함께 주기적으로 한 번씩 방문할 예정입니다.,7595,1790729
독립기념관,대한독립만세! 울컥했어요ㅜ,7595,1790729
창덕궁,다음은 창덕궁에 갔어요~ 돈화문과 대조전이 공사중이여서 못 보고 나머지는 볼 수 있어요~ 규모가 커요~ 사진도 잘 나와요~ 각 궁궐마다 설명이 잘 나와있어서 이해하기 쉬웠어요~ㅎㅎㅎ,4592,1759643
창덕궁,굿,4592,1759643
창덕궁,내 인생 첫 창덕궁이라니 비원 포함 마지막 타임 갔어요 설명도 꼭 들어보세요 낙선재도 아름답고 스토리와 역사 히스토리 그리고 친절한 직원분들 덕분에 꼭 가을에 한복 입고 다시 오고 싶어요.,4592,1759643
창덕궁,"권내만 돌았는데,,, 후원은 정말 별천지다, 왕궁속의 비밀공간꼭 보러 오셔요",4592,1759643
창덕궁,볼 거 많아요~^^ 더운 날은 피하세요 햇빛 ㅠㅠ 따가워~!,4592,1759643
창덕궁,좋아요,4592,1759643
창덕궁,자랑스런 세계유산 우리 창덕궁..💞,4592,1759643
창덕궁,볼거리많아요 아름다운 단청과 기와를 볼수있어요,4592,1759643
창덕궁,너무 멋져요,4592,1759643
창덕궁,창덕궁 아름다워요 가을에 와도 좋을것 같아요 비원은 미리 예매해두는게 좋아요 한국어팀은 매진됐었어요,4592,1759643
창덕궁,"제가 제일 좋아하는 궁궐, 창덕궁의 약다방에 갔다 왔어요!😁 입장하자마자 접수처에서부터 넘 친절하게 맞아주시구 ""뫼시어라~""라고 컨셉 제대로 잡고 안내해 주셔서 빵 터졌습니다.🤭 의녀님들, 차비님들 모두 짱 친절하시구 약방 내부도 국가무형유산 이수자분들의 귀한 작품들로 꾸며져있어서 눈호강 제대로 하구 왔습니다! 특히 제가 앉은 대청마루는 바람도 솔솔 불어오구 남산타워가 바로 뙇! 보이는 명당 중의 명당🩷 조선 영조는 재위 52년 동안 7284번의 내의원 검진을 받을 정도로 건강에 진심이었다고 하죠. 그래서 장수하셨나 봅니다. 이번 기회에 궁에서 마셨던 약차에 대해서도 알게되고 약탕관, 약재, 풍로, 약장 등도 볼 수 있어서 좋았어요. '약식동원'의 의미를 느낄 수 있었던 시간. 이번 궁궐 행사도 💯🫶!",4592,1759643
창덕궁,창덕궁 희정당 뒷뜰 앵두 해마다 5월말~6월초쯤 비가 내리는 날 맞춰 갔었는데 올해는 비 내리는 날 기다리다 곧 떨어질것 같다해서 퇴근길 부랴부랴 달려갔습니다,4592,1759643
창덕궁,"유네스코 세계유산으로 선정된 창덕궁은 1406년 조선 태종때 지은 제2의 왕궁입니다. 제1궁인 경복궁이 임진왜란이후 소실로 창덕궁이 순종때까지 약270여년간 조선의 정궁역할울 하였습니다. 원형이 가장 잘 보존되어있는 조선의 궁궐로써 후원의 다양한 연못과 정자, 수목 등은 자연과 잘 어울어진 한국 전통조경의 진수를 보여주고 있습니다. 이날 창경궁 약다방 (인터넷예약제) 다과 체험하고 왔습니다. 궐내각사 약방에서 의녀들이 대접하는 보양차와 예쁜 다과를 즐기니 과거 조선시대 왕족이 된 기분이였습니다.",4592,1759643
창덕궁,"서울시 종로구에 위치한 창덕궁에 방문했습니다. 세계문화유산으로 선정된 만큼 볼거리도 많아 좋았습니다. 주소 : 서울 종로구 율곡로 99 운영시간 : 월요일(휴무), 화~일(10:00~18:00) 전화번호 : 02-3668-2300",4592,1759643
창덕궁,주말에 서울 여행겸 다녀왔는데 외국인분들도 많고 엄청 넓어서 구경할 곳도 많았습니다 사진도 이쁘게 잘나와용 아이들 교육을 위해 가는것도 나쁘지 않을 것 같아요,4592,1759643
창덕궁,창덕궁의 녹음은 한창이더라,4592,1759643
창덕궁,너무 힐링되는 곳💛,4592,1759643
창덕궁,좋아요,4592,1759643
창덕궁,"오랜만에 역사체험을 위해서 창덕궁 투어를 했습니다 인정전, 선정전을 둘러보고 임진왜란 때 불에 타 광해군이 1608년에 중건한 돈화문에서 사진도 많이 찍었습ㄴ니다. 약방, 도서관인 규장각, 왕이 자문을 구하는 옥당, 책을 검사하고 베껴 쓰는 검서청, 왕의 초상화를 모셔두었던 선원전 등 궐내각사들이 잘 보존되어 있어서 구경하기 좋았어요 최고는 단청을 하지 않은 낙선재였습니다 역사를 잊지 않는 시민이 되려고 합니다",4592,1759643
창덕궁,좋아요,4592,1759643
창덕궁,근처 구경하다가 갔는데 넓고 엄청 붐비지 않아서 좋았어요! 산책 잘했습니다~,4592,1759643
창덕궁,아름다운 서울의 궁,4592,1759643
창덕궁,비온뒤의 하늘이 예술이었습니다. 샹젤리제 거리에 맞먹는 아니더 아름다운 풍경이라는 분도 계셨습니다. 싱그러움이 넘쳐나는 날씨와 함께하는 창덕궁 봄 나들이 였습니다,4592,1759643
창덕궁,좋아요,4592,1759643
창덕궁,산책하기 좋아요,4592,1759643
창덕궁,좋아요ㅎ,4592,1759643
창덕궁,"봄의 궁나들이, 푸른 나뭇잎과 따사로운 햇살이 건강하게 만들어준다 연못의 물고기, 오리와 고양이가 궁에사는 재미난풍경을 볼수있다 해설사와 함께하는 의미있는 경험을 하며 잠시 시간여행을 했다",4592,1759643
창덕궁,너무 아름다운 곳,4592,1759643
창덕궁,운이 좋게도 가는날이 왕이 산책하는 행사있어어 좋았어요. 같이 사진도 찍는 시간도 있어 좋았어요. 창덕궁갔다가 창경궁도 한번에 돌아볼 수있네요.ㅎㅎ. 물론 입장료는 별도지만...,4592,1759643
창덕궁,가족과 보는게 좋아요,4592,1759643
창덕궁,경치도 좋고 운치있어요. 자연과 어우러져있어 산책하기 너무 좋았습니다~,4592,1759643
창덕궁,"'창덕궁 - 아침, 궁을 깨우다' 프로그램을 예약 후 방문했습니다~ 김서울 작가님의 해설과 함께 한 아침의 창덕궁을 걸어보는 시간 발자국 소리를 들으며 '감성적'인 해설과 함께한 이번 시간은 여러 번 와본 창덕궁임에도 꽃 향길 느껴보고, 모래알 굴러가는 소리, 천둥치는 소리를 들으며 걷는 즐거운 시간이였습니다~ 해설이 '역시 작가님이라 말을 참 예쁘게 하신다'는 엄마의 감상처럼 따뜻하고 몽글몽글한 표현들에 창덕궁이 더 나만의 창덕궁으로, 마음 가까이 느낄 수 있는 시간이였습니다~ 특히 후원에 갔을 때엔 세상 소리와 멀어져 시간여행을 나도 모르게 갔다 온 느낌이였어요~ 즐거운 시간이였습니다~",4592,1759643
창덕궁,입구 공사중이네요,4592,1759643
창덕궁,날이 좋은 날 방문한 창덕궁 청기와로 만든 선정전의 색이 아주 푸르러요~ 멀리서 봐도 눈에 확 띄는 지붕! 스탬프투어로 바쁜 와중에 저렇게 선명한 색은 첨이라 찰칵!,4592,1759643
창덕궁,"우리의 자랑거리, 멋져요.",4592,1759643
창덕궁,고궁의 멋이 너무 좋아요,4592,1759643
창덕궁,오늘부터 휴무인데.왜.내일부터라고 되어있어서 여기까지와서는 못들어가게 하는지 모르겠네요,4592,1759643
창덕궁,오랜만에 창덕궁 다녀왔습니다 외국 관람객들이 의외로 많으시네요 시간타임이 맞지 않아 후원도 못가고 대조전은 보수중이여서 전체를 보지 못했지만 희정당 뒷뜰 앵두꽃은 보고 왔습니다 빠알갈게 앵두가 무르 익으면 그때 또 관람하려고요,4592,1759643
창덕궁,창덕궁,4592,1759643
창덕궁,공사로 조금 혼잡했지만 잘 입장했습니다. 한국인만 개장시간 9시보다 30분 늦은 9시30분부터 키오스크 발권을 하게끔 써있어서 혼동이 있었는데 그냥 9시 개장시간 맞춰 방문하신다면 유인창구로 바로 들어가서 발권하면 됩니다. 생각보다 많은 한국인들이 입장줄에서 헤메이다 유인창구로 향했습니다!,4592,1759643
창덕궁,여러번 가봤지만 갈때마다 계절마다 늘 다른 모습을 보여주는곳 갈때마다 늘 평화롭고 아름다운곳 외국인 관광객이 많아져 다소 소란스럽고 고즈넉한 멋은 없어 아쉬웠음ㆍ단순히 한복을 빌려입고 예쁜 사진찍기도 좋지만 좀더 차분하게 우리 역사와 진짜 전통을 알리고 궁궐내에서는 조금만 차분히 조용하게 관람했으면 좋겠디 생각이 듦,4592,1759643
창덕궁,굳,4592,1759643
창덕궁,조선시대 왕과 왕비가 살던 곳이지만 지금 이곳을 방문해 벚꽃과 개나리 산수유등 왕실정원의 아름다움을 느낄 수 있어 좋은곳입니다. 언제가도 좋지만 특히 봄에 꽃이 만발했을때는 더 더욱 좋은 곳이 궁인것 같네요.,4592,1759643
창덕궁,"달빛기행으로 밤의 창덕궁을 보고왔습니다♡ 운이 좋게 취소표를 발견해 예약! 후 방문했습니다~ 해설은 멀리서도 들을 수 있도록 한 쪽만 있는 이어폰을 주셔서 해설이 아주 잘 들렸구요~ 생각보다 여러가지 볼거리가 많아서 너무 좋았어요~ 달빛기행을 방문할 분들을 위한 꿀팁! 1. 각 타임은 5분간격으로 3조로 나뉘어 움직이는데, 약 40-50분동안 창덕궁을 해설과 둘러보고, 다과와 공연을 30분정도 즐깁니다~ 각 타임의 첫 조(1조,4조)로 들어가면 사람이 없는 창덕궁의 풍경을 보고 찍을 수 있어요~ 저는 5조라서 구경하는 4조의 꽁무늬를 쫒는 느낌 다만 30분의 공연을 가운데에서 보고싶다면 가운데 조(2조,5조)가 좋습니다~ 후원을 보고 연경당으로 갈 때에 젤 먼저 들어가면 첫 줄에 앉을 수 있어요",4592,1759643
창덕궁,"날씨, 공연 모두 완벽했어요:)",4592,1759643
창덕궁,봄봄봄 봄이왔어요,4592,1759643
창덕궁,조선시대 4대궁궐 경복궁 덕수궁 창경궁 창덕궁 창덕궁으로 홍매화 보러갔어요 홍매화가 너무 아름답게 피었어요 날이좋아 아름다운 꽃구경하기 좋와요,4592,1759643
창덕궁,"궁을 너무 좋아해서 궁능유적본부에서 주최하는 행사란 행사는 모조리 섭렵하다시피 했는데 창덕궁 풍류는 처음이에요! 만면에 미소를 띠고 매표소에서 창덕궁 풍류 패찰을 보여드리니 직원분도 웃으시더라구요.🤭 문예에 뛰어났던 효명세자의 예술적 탁월함에 다시 한번 감탄했던 시간! 역시 국악은 라이브 공연이 최고에요.👍 대금 청성곡은 항상 고요한 밤 공연에서 접했던 거 같은데 한낮에 들어도 좋았습니다.😌 공부하느라 지쳐 있었는데 :( 꽃이 만발한 봄날, 창덕궁 후원 연경당 맨 앞자리 정중앙 로얄석에 앉아서 잠시나마 중전마마 된 기분으로 좋은 기운, 행복했던 기억 가득 충전하구 갑니당!!🌼🌸🍀",4592,1759643
창덕궁,"창덕궁에 평일 오전에 방문했는데 줄 서있는 사람이 엄청 많았어요 9시부터 9시 반까지는 키오스크가 안 돼요 그래서 줄이 더 길었어요 그래도 안에 들어가니까 넓어서 그런지 한적하다고 느껴졌고 덕분에 돌아다니면서 사람없이 사진도 많이 찍었어요~ 조금씩 지고있던 홍매화도 여러각도로 찍고 성정각 앞 벚꽃도 찍고 인정전의 왼쪽, 향실이 있는 문으로 보이는 꽃나무도 낙선재의 장락문으로 보이는 상랑정과 낙선재의 만월문도 📷 생각지못하게 예뻣던 곳은 낙선재 뒤쪽으로 가시면 계단실으로 있는 정원?에 꽃이 가득가득 피었어요 굴뚝과 같이보는 꽃들이 참 예쁘네요^^ 더 지기전에 어여 보세요~ 후원도 다녀왔는데, 생각보다 꽃이 많이 피어있진 않더라구요~ 물론 예쁘지만, 벚꽃길이 막혀있는 길에 피어있는 것이 아쉬웠습니다",4592,1759643
창덕궁,#창덕궁_#봄나들이_#봄꽃_#햇살_좋은_날,4592,1759643
창덕궁,멋집니다 아이가 홍매화를 보고싶다고 해서 열심히 왔는데 홍매화 꽃은 많이 시들었어요 하지만 다른 종류 꽃도 많고 처마도 건물도 볼거리도 많고 안예쁜 한복입은 외국인들도 엄청 많고 ^^ 길이 돌고돌고 가끔 제자리로 돌아가기도 하더라구요 날씨가 흐려 아쉬웠어요,4592,1759643
창덕궁,꽃이 만개해서 풍경이 예뻤어요,4592,1759643
창덕궁,"십년만에 창덕궁에 왔습니다. 창덕궁의 유명한 꽃인 홍매화와 개나리, 진달래, 벚꽃이 피어 있어 구경하기 좋았습니다. 아직 벚꽃이 만개 하진 않았지만, 여러 꽃들과 어올려 피어있는 모습이 정말 봄이 왔음을 알려 주네요. 벚꽃 보다는 홍매화와 개나리, 진달래의 지태가 훨씬 더 아름답고 멋지게 느꼐집니다. 오랜만에 가족들과 맛있는 음식을 즐기고, 나들이도 하고, 창덕궁도 구경하니 기분이 좋아지네요.",4592,1759643
창덕궁,"대인 3,000 4/6 일요일 2:30 입장 주말이라 관람하는 사람이 많네요. 멋진 고궁사진 찍기 좋고 특히 매화꽃나무가 많이 핀 고궁 이뻐요. 화장실 칸이 많고 깨끗하게 잘 되있어 기분좋은 나들이 했습니다.",4592,1759643
창덕궁,🌸🫰,4592,1759643
창덕궁,재미있어요!!,4592,1759643
창덕궁,"창덕궁에 꽃이 많이 피었다고 해서 방문했습니다 홍매화가 지난주 눈이 오고, 얼어서 색이 안 예쁘다고 하던데, 회복? 한건지 색 너무너무 예쁘고 몽글몽글하고 너무 예뻣어요! 창덕궁에서 창경궁으로 넘어가는 삼삼와 앞에 홍매화가 양쪽으로 피어있어서 사람들이 어어엄청 많구요, 특히 왼쪽은 조금 작지만 성정각 안에 벚나무가 있어서 담 너머 벚나무와 홍매화를 같이 찍어도 좋아요 들어가서 금천교 오른쪽에 작은 꽃나무, 금천교 왼편으로 진달래와 오얏꽃, 진선문을 지나지 마시고 오른쪽으로 쭉! 가시면 8번째 사진처럼 3-4가지의 꽃들이 피어있어요! 진선문의 왼편으로 큰 오얏꽃, 인정전 왼편으로 창덕궁 향실쪽 문으로 오얏꽃 홍문관 뒷 편에 벚나무 세 그루가 나란히 있네요~ 천천히 산책을 즐기기 좋아요~",4592,1759643
창덕궁,날씨도 좋고 봄날의 창덕궁 홍매화 너무 이뻐요,4592,1759643
창덕궁,올해도 창덕궁 홍매화와 봄인사,4592,1759643
창덕궁,매화보러~~^^,4592,1759643
창덕궁,창덕궁 관람했습니다,4592,1759643
창덕궁,"홍매화보러갔는데 매표하고 들어서자마자 궁의 멋진모습에 감탄했어요 역시 고궁의 웅장함이란. 하늘도 맑아 더 멋져보였네요 홍매화 역시 너무 이뻤고, 진달래 산수유 개나리 미선나무까지 분홍 노랑 하양이 다양하게 피어있어서 봄이 왔음이 느껴졌어요",4592,1759643
창덕궁,오후에 가서 시간은 빠듯하게 관람했지만 그래도 너무 예쁘더라구요~ 화려한 느낌보다는 소박한 분위기의 창덕궁도 참 좋아요~,4592,1759643
창덕궁,창덕궁 홍매화 뿐아니라 후원까지 둘러보며 꽃궁궐을 산책하기 딱 좋아요~,4592,1759643
창덕궁,창덕궁 돈화문 밖은 집회로 시끄럽지만 홍매화는 피기 시작. 이번 주말에 활짝 피지 않을까 싶음,4592,1759643
창덕궁,창덕궁에 오래된 고매 홍매화 꽃이 피기시작했어요. 이번주 주말이면 만개할 듯 해요. 겹홍매화라 꽃이 더 풍성하고 이뻐요. 창덕궁 건너편에는 운치 가득한 수묵화 전시회 구경도 하였어요. 매화 이외에도 궁에는 진달래꽃 개나리 등이 활짝 피었네요.,4592,1759643
창덕궁,언제 와도 좋은 곳!! 너무 멋있어요! 종로구민 할인돼서 좋아요~,4592,1759643
