place,text,total_reviews,2024_visitors
켄싱턴플로라호텔(글램핑),티랑 커피 맛있게ㅡ잘먹었습니다^^ 감자빵도 맛있어요,1295,3516
켄싱턴플로라호텔(글램핑),조식뷔페 수준이 많이 미달이네요. 음식 퀄리티에 비해 가격이 너무 높게 책정되어 있어요. 많이 아쉽습니다.,1295,3516
켄싱턴플로라호텔(글램핑),맛있어요💛,1295,3516
켄싱턴플로라호텔(글램핑),너무 맛있고 친절해요~~~♡,1295,3516
켄싱턴플로라호텔(글램핑),카페 플로리에서 점심에 방문하여 단품식사를 했는데 아이껄로 시킨 셋트도 광어요리도 맛있었어요~ 직원분들도 모두 친절하셨습니다.,1295,3516
켄싱턴플로라호텔(글램핑),"입구, 프론트 직원들은 참 친절하신데 5성급 호텔이라고 하기엔..방이 참 많이 노후가 되었고 청소도 잘 안되어 있었어요 침구, 수건, 물 세팅도 되어있지 않았어서 좀 불편했습니다 많은 식구가 함께 지낼 공간을 찾기란 참 어려워서 이곳을 찾았는데 좀 아쉬움이 많네요",1295,3516
켄싱턴플로라호텔(글램핑),"3인가족 알차게 뽕뽑고 왔네요. 시설이 오래 되긴 했지만 관리가 잘 된 느낌이고 수영장 물이 따듯해서 좋았어요(미온수 아니고 온수였음) 키즈카페에서 온종일 놀 수도 있고 1층 카페도 식사로 이용하기 좋았어요(양송이크림스프,식전빵, 감튀가 존맛) 다만 15층 객실이었는데 온수 수압이 너무 약해서 컴플레인 했는데 고층이라 어쩔 수 없다고 하네요. 참고하세요 재방문 의사있음.",1295,3516
켄싱턴플로라호텔(글램핑),"뷰가 너무 좋고, 공기도 좋고 힐링이 되는 곳입니다.",1295,3516
켄싱턴플로라호텔(글램핑),깨끗하고 넓어서 맛있게 먹을 수 있었어요! 추천합니다.,1295,3516
켄싱턴플로라호텔(글램핑),2박3일 호캉스 즐겁게 즐기고 왔네요~ 4살 아기를 데리고 갔는데 실내 키즈카페와 수영장에서 즐겁게 놀았습니다! 무엇보다 조식 구성과 맛이 좋아서 아이도 많이 잘 먹을 수 있었습니다~ 가장 아쉬웠던 부분은 저희 호실만 그런건지는 모르겠지만 화장실 내 샤워부스랑 욕조에 물이 잘 안 빠집니다ㅠ 이 점은 가장 불편했습니다;; 그래도 재방문 의사는 있습니다~,1295,3516
켄싱턴플로라호텔(글램핑),"2박 묵었는데, 최근 몇년 묵었던 호텔 국내외 통틀어 최악이었습니다. 먼저 많은 리뷰에서 보였던 수압.. 이정도일줄 몰랐는데 너무 안나와서 샤워할 수 없는 수준입니다 그래서 사우나에 가면 사유나는 19900원을 내야하는데 시설은 90년대 목욕탕 수준이고요. 사람 많아서 붐비는 시간에 엘레베이터 타려면 몇대 보내야하는거나 침대 스프링은 오성급호텔이라고 말하기 어려윤 수준인건 참을 수 있는데. 일박하고 잠깐 나갔다온 사이에 방 정리해주신 거 보니 컵도 그대로 있고 화장실 물컵도 그대로, 청소라고는 이불만 정리해뒀습니다. 팁 올려둔게 아깝더군요. 거기에 마지막날 밤에 화장실에서 담배냄새가 심하게 나서 프론트에 전화했더니 다른 층 룸을 확인할 수 없다는 답변만 받았습니다. 최악중에 최악 제발 돈 아끼세요",1295,3516
켄싱턴플로라호텔(글램핑),뷔페 식당 입구에 들어서는 순간에 음식 기름 냄새가... 환풍시설이 1도 안된듯.... 식당안 전체가 음식냄새로 도배한 느낌...,1295,3516
켄싱턴플로라호텔(글램핑),오랜만에 왔는데 엄~청 사람이 많아졌네요. 가족동반으로 온 분들이 많았어요. 그만큼 좋은게 소문난 것 같아요. 이번에도 잘 쉬고 갑니다. 프론트 직원중 다 그런것은 아닌데 한 분이 친절도가 떨어진 것 빼고는 다 좋았어요. 체크아웃때는 그 분한테 받기 싫어서 일부로 멀리 떨어져서 기다렸었네요. 그래도 전반적으로 정말 만족했습니다~전에도 지인들한테 추천했는데 이번에도 추천하고 싶은 맘 가득입니다^^ 가족끼리 여행올 때 가성비 최고에요 👍,1295,3516
켄싱턴플로라호텔(글램핑),수영모와 캡모자 판매 가격이 타 워터파크나 수영장들과 비교하면 몹시 저렴한 편입니다. 색상 무난 디자인 기본 판매 직원분도 친절했어요.,1295,3516
켄싱턴플로라호텔(글램핑),"제가 방문 시에는 웰컴티는 로비층 옆에 있는 카페에서 마실 수 있으며, 9,500원 음료에서 어떤 음료든 가능해요. 호텔 내부는 약간 오래된 느낌이 있긴합니다만 잘관리되고 있는 것 같아요... 그래도 오래된건 어쩔 수 없더라구요... 수영장 이용 시 수영모가 있어야 해요. 캡모자, 야구모자도 괜찮다고 했는데... 하필 여행 시에 모자 안가지고 와서 잘 쓰지도 않는 수영모 샀네요... 수심은 1.3M입니다. 옆에 유아풀도 있어요. 전자레인지는 5, 6층 중앙 엘리베이터 뒷편에 있습니다. 유아식 대우는 용이라고 직원 분이 알려주십니다. 3층에 헬스장 근처에 냉온정수기 있어요. 또는 사우나 내에 있어요.",1295,3516
켄싱턴플로라호텔(글램핑),"2번째 방문한 키즈프렌들리 켄싱턴 호텔 평창으로 아이와 함께 겨울 키캉스 다녀왔어요. 띠띠베드룸으로 선택했고 가든산책,동물 먹이주기, 수영장, 유무료 키카 모두 이용했습니다. 저번에 왔을 때는 창가에서 잘 때 진짜 추웠는데 이번에는 히터 빵빵하게 틀고 커튼 든든하게 치니 그렇게 춥지는 않더라고요. 수영장도 온수이고 높이도 아이에게 딱 좋았어요. 조식당에도 아기의자랑 식기류가 편리하게 마련되어 있었고 밥도 맛있었습니다. 저녁 레스토랑은 비싸니 인근 식당에서 먹고 오는게 더 저렴하고 편해요!",1295,3516
켄싱턴플로라호텔(글램핑),아주 따뜻하게 잘 쉬다갑니다 ♡ 음식점만 좀더 다양했으면 좋겠습니다,1295,3516
켄싱턴플로라호텔(글램핑),"연말을 맞이해 아이들과 2박 했어요. 키즈프렌들리 호텔인만큼 아이들이 정말 많더라구요. 근데 시설이 좀 노후화가 많이 됐고 룸 컨디션이 별로.....😱화장실 수압도 약해서 잘 안내려가고 세면대도 물빠지는데 오래걸리고. 세면대에 ㅠㅠ 보이는곳만 청소해서 그런지 앉아서 보니까 물때가 엄청 있더군요. 화장실 바닥은 아예 청소를 안하는건지 바닥에 샤워기로 물을 뿌렸는데 물때 찌꺼기가 엄청 둥둥 떠다니는거보고 토할뻔했어요. 로비나 보여지는곳, 정원이나 이런곳만 깨끗하지 룸 위생도는 완전😩 글고 화장실에서 녹물 나와요. 다음에 또 올 것 같진 않네요. 아 디너뷔페는 가성비좋고 맛있게 먹었네요.",1295,3516
켄싱턴플로라호텔(글램핑),설명없이 사진으로도 충분. 샤워기도 동일 색의 물 나옴.,1295,3516
켄싱턴플로라호텔(글램핑),"객실도 업글! 수영장 가족들과 즐기기 좋아요. 오대산 넘기전에 방문. 근처 황태랑 소고기도 먹고. 1층에 올림픽 전시도 좋고, 시골 호텔이지만 테마에 신경 많이 쓰는거 같아요. 클래식한 분위기와 편안했어요~",1295,3516
켄싱턴플로라호텔(글램핑),좋아요,1295,3516
켄싱턴플로라호텔(글램핑),굿,1295,3516
켄싱턴플로라호텔(글램핑),너무 추워요. 제가 포인포 키즈룸 1박에 마이카룸 1박을 했는데 방 자체가 외풍이 있는데다가 온돌방 온기가 턱없이 부족합니다.. 어른은 이불을 덮으면 충분한데 그건 밤에 그나마 그렇고요 중앙난방인지 낮에는 난방이 잘 안돼요 그래서 이불 덮고 본인 체온으로 덜덜 가까스로 몸 녹여야돼욬ㅋㅋ 문제는 18개월아기... 이불을 안덮잖아요?? 자기 전에 내복+기모외출복 이렇게 두겹입혀 재웠는데도 새벽에 자꾸 깨길래 보니 몸이 싸늘한거있죠 놀라서 패딩에 양말까지 입혀서 재웠어요. 포인포 온돌룸은 그나마 매트가 바닥에 있으니 온기가 있긴 했었는데 그 텐트 안은 매트가 두꺼워서 온기가 전달되지가 않아요. 온돌룸 쓸때는 아이고 수면조끼 가져올걸 했았는데 마이카룸은 수면조끼로 되지가 않아요 ㅋ 할말많은데 이게 젤 크리티컬,1295,3516
켄싱턴플로라호텔(글램핑),키즈카페앞 ㅠㅠ 사주기시러도 사줘야함,1295,3516
켄싱턴플로라호텔(글램핑),좋아요,1295,3516
켄싱턴플로라호텔(글램핑),보통 리뷰는 쓰지않는데 리뷰씁니다. 오후1시에도착 1시간 기다리고카톡으로 순번이 와서 체크인 했습니다.방배정 이렇게 줬네요. 30분뒤에 전화오더니 방배정 잘못되었다고 키가지고 오라고하네요. 사람 일찍가서 체크인 했는데 일찍한보람도 없고 개고생이네요.본인이 와도 화날판인데 키가지고 내려오라고 방배정잘못되었다고 전화가 옵니다. 데스크로 내려가 청소 안된룸 맞죠?하니 시스템오류라며 말하네요. 뭐라고하니 직원이 12시에 체크아웃시켜주겠다고 인심쓰듯이 말하길래 됐다고 했네요 ㅋㅋ. 더 기분상했네요.시스템 오류는 호텔의 부주의지 내부주의도 아닌데 여행시작부터 화부터 났네요. 다른 리조트에 비해 블로그에 낙후된시설이라고 하길래 이렇게 방 배정하는줄알았네요; 거미가 방에있어서 잡으며 잤네요,1295,3516
켄싱턴플로라호텔(글램핑),정원이 예뻐요~~ 체크인시간보다 늦게도착햇는데 준비덜됏다고 아직체크인못한다함 ? 엘베 분명 15인승이라고적혀잇는데 10명도 안탔는데 인원초과 ? (가족중에 씨름선수 없음) 바닥 난방 고장나는 생애처음해보는경험 선사 군밤 된 기분 체험함 비데기 없음(이건 문제도 아님) 샤워기에서 물샘 분수대인줄 뜨거운물 나오기까지 개오래걸림 직접 끓이시는줄 대다나다~,1295,3516
켄싱턴플로라호텔(글램핑),왜관은깨끗하고 정원도좋았어요 엘리배이터에서내려복도를걷는데 객실내에서손님얘기하는소리들려서놀랐어요 저희방들어서는순간 아~망했다 예약한거후회했죠 정말오래된건물이어서그런지 방출입문이잘맞지않아서(손가락들어갈만큼)벌어져서복도불빛이들어오네요 침구는깨끗한데 침대는왠지꼼꼼하게정리가덜되있네요 다른분이리뷰에서 절대가지말라는글올리신거보고 예약망서리다 설마하는생각에다녀왔는데 호텔내부는별로 안좋아요,1295,3516
켄싱턴플로라호텔(글램핑),아기랑 가기 너무 좋았어요 ㅎㅎ,1295,3516
켄싱턴플로라호텔(글램핑),아기랑 함께 가기 너무 좋아요. 시설은 좀 노후되어서 방음도 잘안되고 벌레가 많았어요,1295,3516
켄싱턴플로라호텔(글램핑),굿,1295,3516
켄싱턴플로라호텔(글램핑),.,1295,3516
켄싱턴플로라호텔(글램핑),또 오고 싶어요,1295,3516
켄싱턴플로라호텔(글램핑),"10월경 아이와 추억을 만들기위해 패키지로 구매하여 방문하였습니다. 제가 묵은 호실은 1017호입니다. 깨끗하고 쾌척한 느낌과 다르게 침대옆 나무로된 바닥이 들떠있는줄 모르고 침대를 오르다 발을 세게 베어서 부가시설도 제대로 즐기지 못한점이 아쉽네요. 저렇게 크고 위험하게 부실 문제가 있으리라 상상도 못했고, 저보단 피부가 더 연약한 3살아이가 안다치고 제가 다치길 천만 다행이였어요. 쫙 찢어진 발바닥 치료 하느라 파상풍에 항생제 주사를 맞고도 몇주나 고생하였습니다. 매일 청소를 하실텐데 이런점이확인이 안되었다는게 이해가 안됩니다. 아마 호텔측은 알면서도 이러한 사고가 일어날꺼라 예측을 안했나봅니다. 현재는 잘 수리가 되었을지 의문입니다. 추가 피해자가 안나오길 바래봅니다.",1295,3516
켄싱턴플로라호텔(글램핑),저도 웬만해선 리뷰를 안 남기는데 처음 와본 켄싱턴호텔 평창은 심하네요 19갤 아기와 함께 주말을 보내려고 온돌방을 예약했는데 입실하자마자 룸컨디션 보고 진짜 화가 났네요 우선 방 전체에 두루마지 휴지로 물기 닦아서 남은 돌돌 말린 휴기조가리들이 바닥 전체에 널브러져 있고 TV장과 화장대 휴지각 위에 먼지들이 서서 보기에도 쌓여있는데 당연히 이불 쪽 걸레받이랑 그 위에 나무가구 위도 먼지가 쌓여있는 거.. 냉장고에 아기 유아식을 넣어놓는데 와.. 안 닦아서 갈색찌꺼기들이 있는 거죠 혼자서 방을 닦다가 결국 프런트에 콜 했습니다 기다리니 청소하시는 분이 오셔서 한 번 밀어주시고 닦아주셨어요 조금은 나아졌습니다 후기 보면 깨끗하다는 말이 많은데 저희 옆방도 컨디션은 비슷합니다 하..,1295,3516
켄싱턴플로라호텔(글램핑),좋아요,1295,3516
켄싱턴플로라호텔(글램핑),"평창 첫 여행인데 숙소를 어디로 잡을까 고민하다 아고다에서 켄싱턴 호텔을 보고 예약했어요! 직원분들이 친절하게 잘 안내해주셨고, 덕분에 이용하는데 전혀 문제 없었어요! 😃 무엇보다도 뷰 맛집, 조석식 뷔페 맛집이에요! 👍 사진 찍느라 정신없이 시간을 보냈고, 볼거리도 다양해서 숙소밖을 나가지 않아도 충분한 호캉스가 가능합니다! 다음에 강원도 놀러가면 켄싱턴호텔 또 숙박하려구요! 호텔 내부 인테리어도 예뻐서 눈으로 보기에도 좋았답니다! 덕분에 진짜 추억많이 만들었어요 ♡ 잘 묵고 갑니다 ㅎㅎ",1295,3516
켄싱턴플로라호텔(글램핑),호텔 내에 다양한 즐길거리와 아름다운 풍경이 인상적이었습니다. 그리고 식품 알레르기가 있는 아이와 방문하였는데 담당자께서 몹시 친절하게 음식에 대한 정보를 알려주신 덕분에 안전하고 즐거운 여행을 할 수 있었습니다. 감사합니다,1295,3516
켄싱턴플로라호텔(글램핑),호텔 자체는 조용하고 좋았어요 수영장도 작지만 깨끗하게 관리되고있었고 광장?도 넓고 좋았습니다 다만 호텔도착해서부터 농장때문인지 냄새가 조금 났어요 외부나 인포시설은 괜찮은데 객실시설이오래된 느낌이 나구요 조식이나다른점은 괜찮았어요 위치가 너무 동떨어져있어 저녁먹을곳이 마땅치않아 진부역까지 나가서 해결해야하는것빼곤 만족합니다 저렴한가격에 잘다녀왔습니다,1295,3516
켄싱턴플로라호텔(글램핑),"조식및 키즈 패키지로 이용하였습니다. 일단 장점. 1.정원이 넓고 예쁘게 되어 있어서 아이들이 뛰어놀기에 좋다. 2.정원 한켠에 사슴,염소,양,토끼 우리가 있어서ㅈ아이들이 직접 먹이도 줄수있고 동물들도 관찰할수 있다. 연못 분수도 좋았고 오리도 있어서 밥주고 놀수 있다. 단점. 1.아무리 그래도 5성급인데 룸컨디션최악. 특히 욕실은 정말....물도 제대로 안나오는 샤워기에 실리콘에 때가 잔뜩. 2.조식은 여태까지 다닌 호텔조식중 가장 최악. 먹을게 없음 3.사우나....할말 없음. 시설 최악.돈이 너무 아까웠음. 총평 오래된호텔이라 감안하고 가긴 했지만 룸컨디션,조식,사수나등 시설 리모델링이 필요해보입니다. 그럼에도 넓은 정원과 여러동물들을 볼 수 있어서 하루정도는 이용해볼만. 단, 한 딜이라도 떴을경우",1295,3516
켄싱턴플로라호텔(글램핑),굿,1295,3516
켄싱턴플로라호텔(글램핑),평창켄싱턴은 처음 방문했는데 시설 깨끗하고 괜찮았어요. 호텔 밖으로 가든이 잘 되어 있어서 산책하기가 넘 좋았고 사진찍기도 좋았네요. 조식도 맛있었고 직원분들도 친절하시네요. 👍 👍 👍 👍 👍,1295,3516
켄싱턴플로라호텔(글램핑),"편의시설, 호텔 앞 넓은 공원부지, 바베큐 시설 (10팀 한정), 동물 농장, 키즈 카페 등 6살 이하 아이와 함께 가기에 정말 최적의 장소입니다. 7살 부터는 디너로 바베큐 먹는것이 좀 특별하게 기억 남을 거 같네요. 솔직히 호텔 객실 점수는 3/10 점이고요, 특히 온돌 침구는 1/10입니다. 바닥 침구가 형편이 없이 얇습니다. 중앙난방 때문에 간절기에는 온돌 장점이 0점입니다. 그러나 선택과 집중을 잘 한 곳입니다. 1층 레스토랑(플로리) 메뉴가 적지만 스테이크를 아주 잘 굽습니다. 피자도 아주 좋은 치즈를 쓰더군요. 전체적으로 정리하자면, 호텔 객실을 포기하면 나머지는 완벽합니다. ? 객실이 노후화된건 상관없지만 청소를 깨끗히 하고, 침구류를 좋은 브랜드 사서 잘 관리하면 극복될텐데 너무 아쉽네요.",1295,3516
켄싱턴플로라호텔(글램핑),깨끗하고 친절하고 조용해서 너무나 편한 여행이었어요,1295,3516
켄싱턴플로라호텔(글램핑),주변 산책로도 너무 좋고 객실도 깔끔하고 편하게 쉬다가 왔습니다. 힐링하기 참 좋은 곳 같아요,1295,3516
켄싱턴플로라호텔(글램핑),"볼거리, 즐길거리가 많은 숙소입니다 숙소에 머무는 시간을 좀 여유있게 가져가면 다양한 구경할 만한 요소가 있어요!! 재방문 의사 있어요",1295,3516
켄싱턴플로라호텔(글램핑),켄싱턴호텔 평창! 평창만의 시그니처 프랑스 컨셉정원 켄싱턴 프렌치 가든 정말 예쁘고 멋지네요.산책하기 넘 좋아요.호텔 내 시설도 깔끔 조용히 쉬다가기 좋네요.🤗,1295,3516
켄싱턴플로라호텔(글램핑),"아이와 함께 가기 좋은 호텔이에요, 야외 정원과 숲이 잘되어어 산책하거나 뛰어놀기 좋아요! 2층 키즈카페와 지하 실내수영장이 있어 하루가 후딱 갔어요",1295,3516
켄싱턴플로라호텔(글램핑),"체크인하기까지 1시간 조금 넘게 대기했는데, 마땅한 대기공간이 없어서 계단에 앉아서 기다려야했던게 아쉬웠어요 (˃̣̣̣̣︿˂̣̣̣̣ ) 곳곳에서 오래된 느낌이 드는건 어쩔 수 없었고, 냉장고도 작동이 안됐고, 방음도 잘 안되었어요. 그래도 숙소 앞 공원으로 산책하기 좋았어요 푸른 산을 보며 조용히 쉬고 가기에는 괜찮은 곳이에요!!",1295,3516
켄싱턴플로라호텔(글램핑),좋아요,1295,3516
켄싱턴플로라호텔(글램핑),좋습니다 1박 아쉽지않게 즐기고 가요~~,1295,3516
켄싱턴플로라호텔(글램핑),원래 커피 만주를 사려고 했는데 없어서 밀크 만주 구매했어요. 아이가 맛있다며 좋아하네요. 무인시스템으로 결재하기도 편했어요.,1295,3516
켄싱턴플로라호텔(글램핑),오성급인데 전체적으로 가구나 시설들이 너무 노후되었어요 비데도 없고 욕실도 묵은때가 많아 씻고 싶은 생각이 별로 안 들어요 가든은 뷰가 좋네요,1295,3516
켄싱턴플로라호텔(글램핑),연식이 있는 호텔이지만 깨끗하고 좋네요 직원분들 친절하고 조식도 맛있고 주변이 조용해서 편히 쉬기 좋아요,1295,3516
켄싱턴플로라호텔(글램핑),아직은 살짝 춥지만 야외분위기 좋고. 시설도 깨끗,1295,3516
켄싱턴플로라호텔(글램핑),사진처럼 그림같이 예쁜곳이에요 올때마다 힐링하고 갑니다~~,1295,3516
켄싱턴플로라호텔(글램핑),방과 시설은 낡았지만 침구 깨끗+포근 호텔 주변에 아무것도 없지만 정원이 다하는 곳,1295,3516
켄싱턴플로라호텔(글램핑),메트레스가 오래되서인지 편안하지 못함. 다소 꿀렁 거림.,1295,3516
켄싱턴플로라호텔(글램핑),"제작년 방문해보고 1박하기 너무 아쉬워서 이번에는 연박으로 있다가 왔습니다. 가성비 정말 훌륭한 호텔인것 같아요. 피부 예민해서 침구류나 청소상태 안좋으면 힘들어하는데 제작년도 그렇고 이번에도 너무 깔끔해서 내집처럼 푹 숙면하고 푹 쉬다 온것 같습니다. 켄싱턴하면 정원이 참 멋져서, 어느곳에서 사진을 찍던 다 예쁘게 잘나와서 사진찍는 맛이 나요 ~ , 정원에서 산책하다가 , 동물 먹이주는 체험도 하고, 호텔 내 수영장과 사우나, 키카만 이용해도 하루가 너무 바빠요 ㅜ 근처 월정사, 오대산 국립공원, 박물관, 미술관 , 기념관 등등 조금만 검색해도 갈 곳 들이 많고 연박안했으면 어쩔뻔했나 싶을 정도로 생각보다 갈 곳 들이 많아서 바쁘고도 즐거운 2박을 보내고 왔습니다. 최고의 2박이었어요",1295,3516
켄싱턴플로라호텔(글램핑),"일단 리뷰는 직접 찾아서 쓰진않는 여긴 너무 좋아 추천드리려 글을씁니다. 주위 환경이 즐길거리가 많고, 자연친화적입니다. 객실은 노후화가되었지만 잠만잘곳이라 딱히 불편함은없었구요. 테라스 샷시가 참 여는데 진땀뺐습니다. 직원들은 모두 한 친절하시구요! 체크인이 너무오래걸립니다. 거진 한시간 걸렸었구요~ 그외 조식 환상입니다. 편의점이잘되어있어 불편함없이 이용했습니다. 아이들이즐길거리가 풍부하여 참 좋았고, 여름휴가를 여기를 가볼까 다시 생각중입니다. 강추드립니다!!",1295,3516
켄싱턴플로라호텔(글램핑),"정원이 잘 가꿔져 있어 예쁘지만, 객실은 낡은 느낌이 나요.",1295,3516
켄싱턴플로라호텔(글램핑),"관리가 잘된 정원이 너무 멋진 곳이네요. 잘 쉬고, 즐기다 갑니다.",1295,3516
켄싱턴플로라호텔(글램핑),체크인 한지 1시간만에 환불 못 받고 체크아웃만 하고 나왔습니다. 식사가 안되는 시간이라하여 룸서비스는 된다고 해서 식당쪽에 먹을 수 있는 음식들 물어보고 된다고 해서 체크인 했는데 룸 전화로 다시 하나도 되는게 없다더군요. 9시간 아이랑 아무것도 못 먹고 길을 헤메다 들어간 곳인데 커뮤니케이션이 잘 안되어서 이랬다가 저랬다가 그 어떤 서비스도 못 받고 결제만 하고 바로 나왔습니다. 돈은 돈대로 시간은 시간대로 굶은채로.. 5성급이 이 정도인건 처음이네요.,1295,3516
켄싱턴플로라호텔(글램핑),아이랑 함께하기 괜찮습니다. 야외정원 정말 예뻐요,1295,3516
켄싱턴플로라호텔(글램핑),"5성급인만큼 그 가치를 합니다. 각종 부대시설 완벽. 특히 프렌치가든이 압권. 호텔리어 친절도 만족. 프리미엄 더블룸, 크기, 컨디션, 농촌과 프렌치가든, 산 뷰, 욕실, 특히 침구류 등 다 대만족. 당일 라떼브 디너 뷔페는 가격 대비 흡족. 치맛살 스테이크, 새우 구이, 양갈비 존맛. 종류가 완전 많진 않았지만 7만원대라는 걸 생각하면 호사로웠다고 생각함. 다만 해물과 회, 스시 종류는 좀 아쉽긴 했음. 결론 아직 비성수기라 가성비 좋게 주말의 끝날 잘 놀고 잘 머무르다 갑니다. 호캉스 넘버원.😍",1295,3516
켄싱턴플로라호텔(글램핑),좋아요,1295,3516
선감어촌체험마을,"사장님께서 너무 친절하시고, 정말 너무 즐겁게 시간을 보내고 왔습니다! 다음에는 회사에서 가는 것이 아닌 가족들이나 친구들이랑 또 방문할게요~",215,3518
선감어촌체험마을,평일에 예약 후 방문하였는데 그날 물때가 좋지 않아서 메인스팟이 아닌 곳으로 가게 되었는데도 진짜 많이 잡았어요 꿀팁 많이 알려주셔서 좋았어요 다음엔 날 좋을때 가야겠어요!,215,3518
선감어촌체험마을,저번에 마음에 너무들어서 요번엔 다른커플데리고 커플여행으로! 낙지도 두마리잡고 소라엄청많이잡고 엄청 친절하시고 ㅜㅜ 감사합니다 또갈게요!,215,3518
선감어촌체험마을,"해루질 하고싶을때 마다 방문하는데 사장님이 항상친절하시고 잘 안내해주십니다. 이번엔 소라도 엄청 잡고 낙지도 잡았네요! 가족,친구,연인끼리 꼭 오시기 추천합니다!",215,3518
선감어촌체험마을,남편이랑 동생커플과 4명이서 갔어요! 처음 가서 해보는건데 너무 재밋고 많이 웃고 즐겁게 놀았어요! 4명중 유일하게 저만 낙지를 잡아서 더 뿌듯했어요 ㅋㅋㅋ낙지 잡을때 그 기분 절대 잊을수없을거예요 ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎ다른 커플은 많이 못잡고 남편과 저만 소라도 많이 잡고 꽃게도 많이 잡았는데 다같이 웃고떠들면서 체험한 그 경험 자체가 너무 좋았던거같아요 ㅎㅎㅎ그 커플은 부산에서 왔는데 또 놀러오면 한번 더 가기로 했어요 그때봐요 착하신 사장님 !ㅎㅎ 아 참고로 담날에 몸살났습니다 운동하고 가세여 다들 ^^ 넘 재밋는데 스킬이 없으면 허리 다 빠아져용..^^,215,3518
선감어촌체험마을,"작년 24.10월에 박하지철에 한 번 왔었는데 이번엔 장비(갈퀴, 고무장갑, 가슴장화, 조과통) 제대로 챙겨서 2번째 방문했습니당! 처음에 들어가자마자 큰돌을 열었는데 거기 낙지가 있었어요! 직원분께서 3년정도 일하면서 이렇게 큰 낙지 첨 본다고 하셨어요.!! 다음에 10월에 또 방문하려구요~ 직원분들 모두 친절하시고 갯벌삼촌분들이 잘 알려주세요~ 너무너무 재밌는 추억만들고 갑니다! 아이와 함께 온 가족단위가 많은데 데이트로도 강추드려요!",215,3518
선감어촌체험마을,"주말에 사람이 많을꺼 같아 평일에 아이랑 둘이서 방문했습니다. 물때가 좋지 않다고 하셔서 좀 아쉬웠지만, 삼촌사장님이 많이 도와주셨습니다ㅎㅎㅎㅎ 잘 잡는법, 잘 잡히는 포인트도 잘 알려주셨습니다. 아이가 재밋어서 다음에 또 방문하자고 하네요~ 날 더워지기전에 한번더 가려고요~ 재밋었습니다",215,3518
선감어촌체험마을,사장님이 친절하게 잡는 위치 잘설명해주시고 아이들 데리고 오기 정밀 좋은 체험 같아요!,215,3518
선감어촌체험마을,물빠짐이 안좋은 날이라 멀리 가지못하고 앞에서 하는대신 시간제한이 없었지만 좀 아쉬운..그러나 아이들 체력 방전에는 쵝오👍 그만큼 어린친구들 있으면 보호자도 체력 방전...,215,3518
선감어촌체험마을,대부도 글램핑 갔다가 아이랑 왔는데 아이가 좋아해요 직원분들도 친절하세요,215,3518
선감어촌체험마을,"오랫만에 다녀왔어요^^ 오늘 잡은 낙지2마리랑 소라로 맛나게 저녁먹었어요. 탄도어촌체험마을 이용팁!!! 1. 항상친절한 갯벌 삼촌 이모^^ 매일 사용하자마다 깨끗이 닦아서 말린 깨끗한 장화와 비닐장갑까지 준비된 깨끗한 장갑. 트럭타고 들어가는 길은 너무 신나요~~~ 2. 아이와 함께온 가족분들께^^ 저도 예전에 5살 아들을 데리고 갯벌 갔는데, 흙 묻었다고 울고 불고 ㅋㅋ 작은 팁^^ 부모님 중 힘쎈 한분은 먹거리 책임지기 ㅋㅋ 가능한 바닷가까지 가서 돌 뒤집고 소라도 잡고 낙지도 잡기. 다른분은 아이들과 너무 깊이 가지 마시고 갯벌삼춘이 알려준 곳에서 바지락캐거나, 작은 돌 뒤집어서 고동과 게 잡기. 갯벌삼춘이 준비해준 아이들 장난감 선물과 시원한 음료는 완전 짱!!! 부모님들 응원합니다^^",215,3518
선감어촌체험마을,갯벌 체험은 처음이였는데 같이 간 모두 너무 재밌게 잘 놀고 왔습니다. 관계자분들도 친절하시고 다들 내년에 따뜻할때 다시 가자고 하네요~,215,3518
선감어촌체험마을,"안산 아이와 갯벌체험하기 좋은 탄도어촌체험마을 서수원에서 한시간정도 걸림 지금까지 갯벌체험했던 곳중에 제일 괜찮았음 친절하시고 잡아온 바다생물 포장까지 잘해주심 결재하고 기다리면 트럭타고 1.2km정도 가는데 돌아올때는 풍경보면 아이와 걸어갈수 있는 거리인듯 바닷가 근처에 여러바다 생물들이 보이는데 게, 망둥어, 조개 등 어떤 어르신은 굴을 캐시고 낙지와 바다장어 잡는사람도 있음 내년 4월달에 다시 오픈된다고 하는데 다시 방문해볼 생각임 #안산갯벌체험 #탄도어촌체험마을 #아이와갯벌체험 #경기도해루질하기좋은 #내년4월에오픈",215,3518
선감어촌체험마을,"대부도 여행 시 아이와 함께 가는 무조건 코스 입니다, 갯벌삼촌 너무 친절하시고 스팟도 잘 찝어 주십니다~부지런히 바위만 들추면 박하지가 나와요~^^",215,3518
선감어촌체험마을,어제 밤에 급히 물때 확인하고 방문했어요~답변 빨리주셔서 아이와 급 갯벌체험했네요 사장님도 친절하시고 좋아요😊,215,3518
